Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
RA,Fertilizers archive,230,Ukraine,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,417000,*,Unofficial figure
RA,Fertilizers archive,230,Ukraine,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,440000,*,Unofficial figure
RA,Fertilizers archive,230,Ukraine,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,474000,*,Unofficial figure
RA,Fertilizers archive,230,Ukraine,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,589000,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,0,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,557,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,530,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,719,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,900,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,1100,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,900,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,1514,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,3500,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,3054,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,3655,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,3809,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,4595,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,2735,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,3727,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,1440,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,3120,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,5400,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,12120,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,12500,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,17470,,Official data
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,22300,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,27700,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,29400,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,32000,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,32200,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,32300,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,35400,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,36200,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,35100,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,35000,*,Unofficial figure
RA,Fertilizers archive,225,United Arab Emirates,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,35000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,1401200,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,1411600,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,1495200,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,1494000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,1554600,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,1665200,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,1885500,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,1795300,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,1623700,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,1893700,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,1948900,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,1732800,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,1871600,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,1683700,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,1820000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,1929000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,2009000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,2073000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,2235000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,2054000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,2301000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,2545000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,2617000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,2590000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,2516000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,2650000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,2484000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,2462000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,2511000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,2388000,,Official data
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,2171000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,2003000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,2075000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,2219000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,2191000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,2376000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,2270000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,2081000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,1996000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,1764000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,1870000,*,Unofficial figure
RA,Fertilizers archive,229,United Kingdom,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,1801000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,2723,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,2380,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,3100,F,FAO estimate
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,3900,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,7000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,8800,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,8700,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,9000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,11000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,15000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,17400,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,16028,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,19937,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,31144,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,29670,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,30721,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,29746,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,29300,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,30000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,35500,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,29100,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,29209,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,22901,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,36300,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,41400,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,42479,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,47841,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,41191,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,44300,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,46800,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,49679,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,47923,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,36300,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,35900,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,27000,*,Unofficial figure
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,31214,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,39980,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,30856,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,20980,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,22404,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,7874,,Official data
RA,Fertilizers archive,215,United Republic of Tanzania,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,7148,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,7646500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,8604260,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,9474320,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,9953910,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,11276300,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,12676500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,13645000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,14074600,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,14577300,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,15535500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,15580500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,16322100,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,17516000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,15940900,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,18913700,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,20058600,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,18676100,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,20470600,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,20940700,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,21479900,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,19439000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,16415900,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,19767500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,19688200,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,17830500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,17285700,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,17792400,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,17733100,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,18709200,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,18586900,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,18784000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,18991000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,20349600,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,19297300,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,20038000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,20310300,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,20165300,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,19773900,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,19563500,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,18795000,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,19614400,,Official data
RA,Fertilizers archive,231,United States of America,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,19298400,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,300,F,FAO estimate
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,326,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,326,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,331,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,370,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,370,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,400,*,Unofficial figure
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,600,*,Unofficial figure
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1969,1969,tonnes,600,*,Unofficial figure
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1970,1970,tonnes,900,*,Unofficial figure
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1971,1971,tonnes,517,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1972,1972,tonnes,562,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1973,1973,tonnes,630,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1974,1974,tonnes,700,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1975,1975,tonnes,900,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1976,1976,tonnes,900,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1977,1977,tonnes,1000,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1978,1978,tonnes,1000,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1979,1979,tonnes,1000,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1980,1980,tonnes,1100,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1981,1981,tonnes,1100,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1982,1982,tonnes,1100,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1983,1983,tonnes,1200,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1984,1984,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1985,1985,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1986,1986,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1987,1987,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1988,1988,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1989,1989,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1990,1990,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1991,1991,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1992,1992,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1993,1993,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1994,1994,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1995,1995,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1996,1996,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1997,1997,tonnes,1300,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1998,1998,tonnes,600,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,1999,1999,tonnes,600,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,2000,2000,tonnes,600,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,2001,2001,tonnes,600,,Official data
RA,Fertilizers archive,240,United States Virgin Islands,5157,Consumption,1818,Total Fertilizers,2002,2002,tonnes,600,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1961,1961,tonnes,22700,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1962,1962,tonnes,26200,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1963,1963,tonnes,31300,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1964,1964,tonnes,40785,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1965,1965,tonnes,34432,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1966,1966,tonnes,46375,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1967,1967,tonnes,41106,,Official data
RA,Fertilizers archive,234,Uruguay,5157,Consumption,1818,Total Fertilizers,1968,1968,tonnes,68130,,Official data
